"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"1576290","Private room with private bath kitc","8223285","Ronald",,"78748","30.189327347533","-97.8239834889667","Private room","115","1","0",,,"1","365"
"2461057","single bedroom w/ private bathroom","12159841","Phoebe",,"78748","30.1776876046935","-97.8008599926436","Private room","125","1","0",,,"1","365"
"7179689","Private bed  and  bath in South Austin!","37612490","Andrea",,"78748","30.1625359253","-97.8305029968833","Private room","45","1","10","2015-10-26","2.88","1","56"
"3801827","Comfy HOUSE 3B/2.5 South ATX!","19530930","Amanda",,"78748","30.1743033662722","-97.7892565672709","Entire home/apt","250","2","0",,,"1","363"
"8524358","Private 2 Rooms + Bath 2-4 guests","4290795","Sherry",,"78748","30.185365210315","-97.8337362624335","Entire home/apt","99","2","1","2015-10-11","1","2","337"
"4330074","Spacious Home with Yard, Sleeps 5","22482852","Mark",,"78748","30.148423532644","-97.8116903999134","Entire home/apt","450","2","0",,,"1","365"
"7508579","Shady Room in South Austin","39335548","P.M.",,"78748","30.1790130474503","-97.8124982514889","Private room","25","7","0",,,"1","74"
"9253896","Backyard camping","48078622","Brenda",,"78748","30.1696236187242","-97.7935231597106","Shared room","21","1","0",,,"1","13"
"5729004","Corner Bed with window view","29654802","Will",,"78748","30.1589241969355","-97.8169494927348","Shared room","20","2","5","2015-06-16","0.71","3","365"
"5630859","The coziest room in S. Austin!","29133913","Yana",,"78748","30.1541808348121","-97.8163865298966","Private room","79","1","0",,,"1","364"
"912538","2br/2b apt minutes to downtown!","4896654",,,"78748","30.1511987404124","-97.7925771362783","Entire home/apt","300","1","0",,,"1","365"
"5534228","INSTANT BOOK; Private Bedroom #2","12925390","Nathan  and  Julie",,"78748","30.1789155304803","-97.7948656504325","Private room","39","2","23","2015-10-22","2.95","2","21"
"2488110","South Austin home available - SXSW","12733340","Kyle",,"78748","30.1757655941965","-97.8395378355511","Entire home/apt","350","7","0",,,"1","365"
"6863039","The Layover","35030054","Deborah",,"78748","30.1805321848864","-97.8312305777271","Private room","120","1","0",,,"1","364"
"4341443","Hill Country Room","21987980","Sam",,"78748","30.1855536530246","-97.8292181841533","Private room","49","2","5","2015-10-10","0.44","4","341"
"9009745","Cozy south Austin home with deck","31105898","Carla",,"78748","30.1836383139848","-97.7968255845909","Private room","100","1","0",,,"1","177"
"8206874","Comfy Private Room in S. Austin","24006804","Natalia",,"78748","30.1904464959908","-97.8348133173482","Private room","50","1","0",,,"1","363"
"4308274","Village Community","2507022",,,"78748","30.1415093891488","-97.8269366566823","Private room","27","2","1","2015-03-22","0.13","1","365"
"5652310","Single Room for Rent","28835944","Sarah",,"78748","30.1826756962064","-97.7965865780208","Private room","99","1","1","2015-03-21","0.13","1","212"
"7746257","Private Bedroom/Private Bathroom!","40073801","Barbara",,"78748","30.1783316893511","-97.8287390454543","Private room","60","1","5","2015-10-05","2.34","1","354"
"5719541","Private Room(s) in Artist Community","29654802","Will",,"78748","30.1572222132944","-97.8191577392956","Private room","40","2","8","2015-10-22","1.09","3","313"
"8342413","Upstairs 4/2 Getaway, F1  Austin","43973265","Beverly",,"78748","30.1625691035726","-97.8532227293169","Private room","275","2","1","2015-10-19","1","1","22"
"8309943","Peaceful home in south Austin","43811643","Roxy",,"78748","30.1814270295448","-97.7871276991986","Entire home/apt","120","1","7","2015-10-26","4.29","1","328"
"8539336","private room","44033022","Taelor",,"78748","30.1596218658571","-97.8357612350176","Private room","100","2","0",,,"2","19"
"676959","Cozy/ Private Rm in S. Austin!","3434065","Leia  and  Keri",,"78748","30.1541482763149","-97.8031719327802","Private room","50","1","149","2015-11-01","5.41","2","359"
"1055965","SXSW - EZ Livin  and  Comfort in Austin","2841250","Monica",,"78748","30.1598857282958","-97.8016823220225","Private room","150","2","0",,,"1","365"
"4288292","The Aztec Room","21987980","Sam",,"78748","30.1854605622385","-97.8291564378209","Private room","44","2","9","2015-11-03","1.04","4","364"
"2319673","Backyard apartment","11546580",,,"78748","30.1483202396161","-97.8144872428697","Entire home/apt","75","3","8","2015-10-12","0.4","1","365"
"8797087","Roomy home in South Austin","45400125","Sean",,"78748","30.1819110576661","-97.8353765400993","Private room","57","1","0",,,"1","364"
"8050989","South Austin Charm","39371059","Luke",,"78748","30.1680033615129","-97.8437770972273","Private room","75","2","1","2015-10-12","1","1","365"
"5693774","Last Minute SXSW Accomadations!","29515541","Holly",,"78748","30.156106516603","-97.8310525523446","Private room","150","1","0",,,"1","209"
"8780307","COZY BEDROOM IN S. AUSTIN","1873431","Vania",,"78748","30.1779531758582","-97.8248762038948","Private room","60","1","1","2015-10-12","1","1","298"
"8628158","1 bed Apartment South Austin!","45380097",,,"78748","30.1399214304874","-97.7997360327809","Entire home/apt","250","1","1","2015-10-19","1","1","363"
"2374049","10min drive to dtown, walk to shop!","12128888","Alex And Shirley",,"78748","30.1679112558982","-97.7980899138843","Private room","50","1","9","2015-06-15","0.45","1","189"
"5617874","South Austin LGBT-friendly","23413713","Laney",,"78748","30.1490950380326","-97.8395841692272","Private room","100","1","0",,,"1","365"
"4174331","Own room 15 mins from ACL  and  DwnTwn","2483973","Jessie",,"78748","30.1729616108638","-97.7975366387793","Private room","55","1","3","2015-08-29","0.23","1","311"
"6992330","Chinese Room with King Size Bed","21987980","Sam",,"78748","30.1843097833875","-97.8283017100699","Private room","54","2","0",,,"4","363"
"6433042","Songwriters Hideaway","29654802",,,"78748","30.1587153096918","-97.8173038542184","Private room","35","3","1","2015-05-25","0.18","3","365"
"3907135","7 miles to Zilker Park (ACL)-3 beds","11515967","Emma",,"78748","30.1797308568859","-97.8241375454064","Entire home/apt","200","2","0",,,"1","365"
"8816483","SPECIAL DECORATED KIDS RM 1-3 KIDS","45953860","Diana Chan",,"78748","30.16780049328","-97.8425342615991","Private room","50","1","0",,,"2","365"
"5736280","Airstream Recording Studio Space","29654802",,,"78748","30.1590930134271","-97.8178620664365","Private room","30","2","10","2015-08-08","1.3","3","365"
"2339198","Charming Upper North Austin Home","11946145","Ryan",,"78729","30.4751508882343","-97.7280117237994","Shared room","60","1","4","2015-10-04","0.19","1","365"
"9214127","Luxurious twin bunk bed (Top Bunk)","47037305","Mackenzie",,"78729","30.4385259978385","-97.7576743073524","Shared room","14","1","0",,,"4","356"
"9152149","Cozy apartment!","47648409","Eden",,"78729","30.4452814738315","-97.7735048255581","Shared room","27","1","0",,,"1","356"
"8705135","Room in N. Austin near Cedar Park","45698007","Albert",,"78729","30.4656393741552","-97.7625094332422","Private room","45","1","0",,,"1","6"
"9007623","Charming room 20 mins From Downtown","47037305","Mackenzie",,"78729","30.4385923010293","-97.760772811873","Private room","30","1","8","2015-11-06","8","4","339"
"330301","Entire Upstairs in NW Austin","1685125","Janet",,"78729","30.4509554278424","-97.7646721744436","Private room","150","5","12","2012-08-28","0.27","1","365"
"4613843","Only 20min to Downtown Austin!","23878047","Sommer",,"78729","30.4574963850692","-97.7749803787292","Private room","50","1","5","2015-10-21","0.85","2","311"
"946964","I BR in clean house","5131525","Paul",,"78729","30.4553146108297","-97.7860277028127","Private room","100","1","0",,,"1","365"
"8595469","North Austin Private Room and Bath","45234848","Kelsey And Jeremy",,"78729","30.4487062995329","-97.7741612604486","Private room","50","1","1","2015-10-11","1","1","347"
"9013860","Nice clean room in NW Austin Home","47066538","Yalim",,"78729","30.4518747215361","-97.7590531335584","Private room","40","1","0",,,"1","365"
"8590614","Executive Suburban Rental","10240866","John And Joanna",,"78729","30.443417177058","-97.7672669341567","Entire home/apt","125","7","0",,,"1","152"
"6494234","Large Flat in N Austin w Extras!","300435","Whitney",,"78729","30.470339197636","-97.764179566234","Entire home/apt","50","3","0",,,"1","73"
"4134775","Cozy ACL Fest","2121044",,,"78729","30.4577047213268","-97.7555482500137","Private room","148","1","0",,,"2","365"
"5272399","3 bed, 2 bath 2nd floor loft","1421618",,,"78729","30.4631106156473","-97.7861494944104","Entire home/apt","180","1","1","2015-08-23","0.38","1","143"
"9240482","750 sq ft, 3rd floor apartment","48026933","Jamie",,"78729","30.437981152444","-97.7593699153943","Entire home/apt","79","2","0",,,"1","178"
"936349","Near Apple and  Dell w/breakfast","2121044",,,"78729","30.4561733001416","-97.7569477253779","Private room","75","2","37","2015-09-09","1.14","2","364"
"8570548","Spacious Austin greenbelt livin","21086938",,,"78729","30.4526022333541","-97.7545720035041","Private room","50","1","0",,,"1","365"
"8408494","Cozy Queen Bedroom","10240866",,,"78729","30.4405876143292","-97.7664685160332","Private room","56","1","0",,,"1","165"
"7398569","Nice clean family house","7519885",,,"78729","30.4716690177277","-97.7786812734207","Entire home/apt","140","3","3","2015-10-29","1.08","1","333"
"9045242","North Austin Gem","47198313","Jason",,"78729","30.4526224286075","-97.7556838959996","Private room","59","2","0",,,"1","90"
"9041431","Clean couch to surf or sleep on","47037305","Mackenzie",,"78729","30.4370263376857","-97.7624231378439","Shared room","20","1","3","2015-10-30","3","4","359"
"1929377","Modern Retreat w/ Private Bathroom","1421618","Diana And Paul",,"78729","30.4632523062682","-97.7858377195247","Private room","67","1","36","2015-10-12","2.7","1","129"
"7645794","Second NW Room","8186","Elizabeth",,"78729","30.4574388357918","-97.7835182568921","Private room","35","1","2","2015-08-21","0.74","2","37"
"6276488","Cozy North Austin Room w/ Perks!","23878047","Sommer",,"78729","30.4569631265787","-97.7740369544873","Private room","48","1","31","2015-11-04","5.57","2","316"
"2072437","North Austin Rental SXSW WEEK","5004836","Laura",,"78729","30.4557055180517","-97.7689654018357","Private room","180","1","0",,,"1","365"
"5769","NW Austin Rooms","8186","Elizabeth",,"78729","30.4559639608887","-97.7837017242347","Private room","36","1","180","2015-10-26","2.65","2","96"
"1028269","Austin Zen Stay / Olive Garden 15","1427814","Andrea",,"78752","30.3287046792536","-97.6784439109864","Private room","55","1","10","2015-10-12","0.33","10","365"
"985862","Austin Zen Stay / New Classic 13","1427814","Andrea",,"78752","30.3265828710246","-97.678263553925","Private room","65","1","9","2015-06-30","0.31","10","280"
"80383","Deluxe Room Sleeps Up to 4, Near DT","422589","John",,"78752","30.3301644323219","-97.6876254119717","Private room","80","2","8","2014-09-17","0.25","3","363"
"8762035","1 bedroom apt-6 miles from downtown","45945565","Tien",,"78752","30.3293917839055","-97.6812130553045","Entire home/apt","260","1","0",,,"1","5"
"5552586","Great Centrally Located Large Apt","28788505","Ashley",,"78752","30.3268139316877","-97.7013879971188","Entire home/apt","70","3","0",,,"2","281"
"5538509","1 bedroom in Central Austin","5927859","Yolanda",,"78752","30.3215672659623","-97.7174328640902","Private room","50","1","9","2015-10-18","1.14","1","179"
"1542779","Private Austin room3 10 min Downtwn","7567467","Chalu",,"78752","30.3278322704967","-97.6832303154157","Private room","50","1","20","2015-09-25","0.75","5","89"
"5683309","Private Room North Central Austin","21159176","Janette",,"78752","30.3336668636079","-97.7098401235117","Private room","50","1","7","2015-11-05","2.08","1","362"
"8539519","Private room in a charming home","21055284","Marisol",,"78752","30.3414189884623","-97.7074608800694","Private room","60","1","4","2015-10-19","3.24","1","354"
"2447757","Hip, contemporary house in midtown","8348927","Brennan",,"78752","30.3243619460522","-97.7199983390581","Private room","200","1","1","2015-03-18","0.13","1","365"
"7634753","Private Bed and Bath Room","4705378","Laura",,"78752","30.3364939640476","-97.7104707145701","Private room","130","1","0",,,"1","74"
"2473086","Private room in Central Austin","12648284","Patricia",,"78752","30.3407135211864","-97.7118409616817","Private room","60","2","0",,,"1","356"
"2500448","The Chicken Coop","2197958","Erik",,"78752","30.3388026733458","-97.7089434729083","Private room","46","1","0",,,"2","365"
"8153354","Master Bedroom in a two Bed Apt","10642170","Ketan",,"78752","30.3313108843355","-97.7228813597075","Private room","30","4","0",,,"1","330"
"174828","4bd/2ba Central Austin Retreat","835236","Jenny",,"78752","30.3292133687642","-97.7164700345135","Entire home/apt","350","2","94","2015-11-01","1.87","1","330"
"7643663","Modern Guest House in Central ATX","7707717","Karmyn",,"78752","30.3305095734374","-97.7197776399349","Entire home/apt","125","1","3","2015-10-11","2.25","1","345"
"7762229","Cozy house with lots of privacy","40816991","Abigail",,"78752","30.3287565865339","-97.7178600568788","Entire home/apt","150","2","0",,,"1","22"
"2345788","SXSW-Central/close to transit","11979558","Beth",,"78752","30.3289494047061","-97.719528078251","Entire home/apt","500","4","0",,,"1","365"
"223230","Newly Renovated Central House!","583537","Courtney",,"78752","30.3282722607032","-97.715596998269","Entire home/apt","150","1","37","2015-10-25","0.75","1","362"
"2467149","CHARMING CENTRAL HOUSE FOR SXSW","12616608","Stephanie",,"78752","30.329429928552","-97.7216983756147","Entire home/apt","250","4","0",,,"1","365"
"880568","4/2 Central Austin House for SXSW","3531112","Jason",,"78752","30.339730009768","-97.7105682438613","Entire home/apt","700","3","0",,,"1","365"
"8274367","Cute 3/2 House Close to Rail","43630700","Daniel",,"78752","30.3340816266956","-97.7127262772173","Entire home/apt","150","2","0",,,"1","39"
"5285796","The Chicken Coop","2197958","Erik",,"78752","30.3385381183781","-97.7100537067209","Entire home/apt","189","2","3","2015-05-26","0.39","2","365"
"8339367","Great home in Central Austin","13105303","Carl",,"78752","30.3327892136795","-97.7145517496125","Entire home/apt","150","1","0",,,"1","356"
"4891249","Stylish 2BR 2Bath Condo","23123426","Jarred",,"78752","30.342814657229","-97.7111896291062","Entire home/apt","110","2","1","2015-10-12","1","1","87"
"2526099","Relaxing Treehouse off Guadalupe","5091069","Rachel  and  Drew",,"78752","30.3354159093536","-97.7161464501688","Private room","50","2","12","2015-10-27","0.85","1","5"
"8293964","1 Large Couch in 2 bed apartment","3577832","Jeremiah",,"78752","30.3391351186661","-97.7148132666637","Shared room","40","1","3","2015-10-26","1.76","1","365"
"8034552","Cozy Home in Highland Neighborhood","41472829","Audrey",,"78752","30.3436533717742","-97.7109194756667","Private room","50","1","1","2015-10-06","0.91","1","354"
"4330415","Clean1 rooms and blow-up bed in liv","22484446","Sylvia",,"78752","30.3386849672327","-97.7149911132519","Private room","200","1","3","2014-12-14","0.24","1","365"
"78640","Sun Harvest Room-10 min to Downtown","422589","John",,"78752","30.3331279300473","-97.6895804340235","Private room","42","1","8","2015-10-24","0.18","3","363"
"5695891","Entire home close to downtown!","13809212","Christopher",,"78752","30.3377496935055","-97.7146197313905","Entire home/apt","252","2","8","2015-10-11","1.43","1","362"
"5512277","Private Guest House Sleeps Six","25401481","Wren",,"78752","30.3380283437976","-97.7127051318359","Entire home/apt","85","1","29","2015-10-26","3.99","1","359"
"4928722","Central Austin House","6877708","Erin",,"78752","30.3306977567098","-97.7111970957985","Entire home/apt","275","1","3","2015-06-29","0.59","2","160"
"2289274","Austin home available for SXSW","11693860","Mary Jane",,"78752","30.3327544943182","-97.7127474714391","Entire home/apt","500","1","0",,,"1","365"
"4845924","Private Guest Bed/Bath in Austin","6877708","Erin",,"78752","30.332476344498","-97.7110985271676","Private room","50","1","6","2015-10-30","0.64","2","52"
"5470495","1 Private Rm - 15 min Train to DT","17820132","Benjamin",,"78752","30.3335256242759","-97.7169184288927","Private room","50","1","9","2015-10-06","1.13","1","173"
"424920","Room in Centrally Located Home","1688783","Mandi",,"78752","30.3336025723096","-97.7082972830129","Private room","75","1","3","2014-04-01","0.08","1","365"
"2391847","Charming 1BD for SXSW","10895151","Parker",,"78752","30.3378154973472","-97.7115005899324","Private room","200","1","0",,,"1","365"
"5620241","Air Mattress in Cozy Apartment","28788505","Ashley",,"78752","30.3279990794306","-97.7030206558807","Shared room","35","1","17","2015-10-25","2.13","2","241"
"279532","Austin Zen Stay / Moonlight Room 6","1427814","Andrea",,"78752","30.3267070717053","-97.6782976300868","Private room","49","1","15","2015-09-30","0.34","10","358"
"5458325","Central Austin Living","26426217","Charlie",,"78752","30.3392278091246","-97.7167317928472","Shared room","50","1","6","2015-10-12","0.76","1","363"
"2509516","Austin home with open room for sxsw","12810508","Brett",,"78752","30.3336099949921","-97.7091326819296","Shared room","200","1","0",,,"1","365"
"272814","Austin Zen Stay / Peach Classic 11","1427814","Andrea",,"78752","30.32859308404","-97.678190230136","Private room","45","1","14","2015-09-16","0.32","10","325"
"5089783","Austin Zen Stay / Secret Garden 8","1427814","Andrea",,"78752","30.3269181460231","-97.6786679370665","Private room","65","1","0",,,"10","323"
"381833","Austin Zen Stay / Cowboy Room 9","1427814","Andrea",,"78752","30.3284660928147","-97.6778135029421","Private room","55","1","8","2015-10-16","0.18","10","365"
"2577508","Cozy 2/1, 2 Minutes to Metro Rail","13199534","Christie",,"78752","30.330450143782","-97.7182521644779","Entire home/apt","200","1","2","2015-03-22","0.25","1","362"
"153050","Close to downtown and Featured in HGTV!","415039","Noelle",,"78752","30.3342515853344","-97.7100626322785","Entire home/apt","325","2","43","2015-10-26","0.97","1","340"
"8301814","Cozy Hipster Bungalow","22956065","Lauren",,"78752","30.3308582617086","-97.720337006239","Private room","73","1","1","2015-10-12","1","1","365"
"1028291","Austin Zen Stay / Green Apple 16","1427814","Andrea",,"78752","30.3273720390583","-97.6779345492976","Private room","55","1","5","2015-08-30","0.16","10","339"
"4100227","Roomy One Bedroom Apt  and  Art Studio","16154063","Kendal",,"78752","30.3271368656081","-97.7004943352769","Entire home/apt","99","1","41","2015-11-02","3.08","1","348"
"2351962","Rufus Bungalow","8944881","Mark",,"78752","30.333719018725","-97.7101471987472","Entire home/apt","119","3","30","2015-10-26","1.45","2","330"
"1401705","Private Austin room1 6mi 2 Downtown","7567467","Chalu",,"78752","30.3258142108775","-97.6825153434716","Private room","45","2","44","2015-08-24","1.6","5","352"
"6759963","Cozy Room in Central Austin","2632642","Harish",,"78752","30.3296792268662","-97.7192392255623","Private room","65","1","20","2015-10-26","4.76","1","343"
"3138844","Austin North Central","15937459","James",,"78752","30.333816734833","-97.7088578503721","Private room","125","1","0",,,"1","365"
"5620185","SXSW - 2/1 Bungalow Basecamp","17270608","Paige",,"78752","30.3237971287798","-97.71699864628","Entire home/apt","480","2","0",,,"1","215"
"4456211","Spacious Apt minutes from DT!","23123269","Valerie",,"78752","30.3236091621632","-97.6988742914968","Entire home/apt","280","1","0",,,"1","348"
"925130","Newly Renovated Warm + Modern Home!","4976081","Danielle",,"78752","30.3331388837221","-97.7107732551096","Entire home/apt","295","1","12","2015-10-19","1.35","1","48"
"3271774","Beautiful Rm, yard, hardwood home!","4717260","Tony",,"78752","30.3252160052914","-97.7162723553239","Private room","49","1","13","2015-09-17","0.83","3","320"
"5429585","Room w/ private entry, walk to rail","21876735","Alex",,"78752","30.338981156792","-97.7123762536539","Private room","75","1","7","2015-10-12","0.82","1","286"
"83643","Fun Central Austin Convenience","456230","Michele",,"78752","30.3237308838183","-97.7162942049523","Private room","54","2","99","2015-10-27","1.96","1","347"
"970390","Sunny  and  quiet room in East Austin","1813665","Jenn",,"78752","30.3283169105172","-97.6889650049501","Private room","65","2","14","2015-10-11","0.43","1","359"
"279476","Austin Zen Stay / Home Office 12","1427814","Andrea",,"78752","30.3282996338385","-97.6780796404892","Private room","65","1","14","2015-06-12","0.32","10","365"
"1751368","Beautiful 3 rm Half Home Special!","4717260","Tony",,"78752","30.3252071596641","-97.7164948308448","Private room","100","1","5","2014-05-27","0.2","3","324"
"8697712","Private room in Central Austin","45662705","Aruna",,"78752","30.3318682345646","-97.7210767023811","Private room","30","1","0",,,"1","364"
"4242159","2 BR Hardwood House","22011023","Wade",,"78752","30.3288625334538","-97.7175244968286","Entire home/apt","200","1","0",,,"1","365"
"5256666","Beautiful Blend of Modern  and  Vintage","27208642","Laura",,"78752","30.3384279586633","-97.7094478356169","Entire home/apt","460","1","0",,,"1","250"
"1059128","Spacious 3/2 House, 10min to Dwntwn","422589","John",,"78752","30.329410357328","-97.6866067864893","Entire home/apt","199","2","26","2015-10-26","1","3","362"
"2336937","Master Bed  and  Bath 10mins 2 Downtown","7567467","Chalu",,"78752","30.3262089818264","-97.6813754990741","Private room","75","2","7","2014-11-13","0.34","5","364"
"5613534","Gorgeous large 1BR condo near metro","29098373","Dan",,"78752","30.335678027607","-97.7180501728897","Entire home/apt","119","1","6","2015-11-06","1.08","1","363"
"960315","Beautiful 5 bedroom hardwood home!","4717260","Tony",,"78752","30.324932708342","-97.716333667991","Entire home/apt","295","1","35","2015-10-19","1.13","3","355"
"191577","Beautiful room in central location!","926780","Aliza",,"78752","30.3242702354311","-97.7212131386423","Private room","80","1","0",,,"1","365"
"8488807","Spacious Zilker Park town home","44708148","Marcus",,"78704","30.2594988887016","-97.7713013529331","Entire home/apt","299","1","0",,,"1","213"
"4118131","Clean, Modern and Luxurious!","21364926","Grace",,"78704","30.2561170827958","-97.7449849592124","Entire home/apt","175","1","1","2015-03-23","0.13","1","118"
"957541","SXSW/ACL FEST! House Travis Heights","5207788","Sean",,"78704","30.2504478278581","-97.7494367585799","Entire home/apt","600","4","1","2015-03-19","0.13","1","365"
"7744303","Cozy Condo right on Zilker","17001284","Ashton",,"78704","30.262049929405","-97.7726342788613","Shared room","150","2","1","2015-10-13","1","1","87"
"4205630","Barton Springs Bungalow SOLA","21820081","Bradley",,"78704","30.2526468162203","-97.7709990684355","Entire home/apt","186","3","6","2015-11-01","0.49","3","362"
"2432155","Airy, open space next to Zilker!","7523465","Tyler",,"78704","30.2603210521634","-97.7758709095923","Entire home/apt","108","1","17","2015-10-25","0.85","2","365"
"1725449","Home for ACL, F1, SXSW (3br, 2bath)","8460624","Eric And Deborah",,"78704","30.2434400223969","-97.7862296719281","Entire home/apt","400","2","4","2015-03-21","0.2","1","355"
"5580918","South Congres Condo","5005627","Kate",,"78704","30.2444519039299","-97.7548727340624","Entire home/apt","600","3","0",,,"1","219"
"8646448","Modern South Lamar Studio- Downtown","45449639","Christina",,"78704","30.2466816272827","-97.7771948828839","Entire home/apt","125","1","2","2015-10-24","2","1","83"
"2994424","Colorful 2BD duplex by Zilker  and  DT!","15219795","Cynthia, Peach And Jay",,"78704","30.2589641897097","-97.7755116544781","Entire home/apt","195","2","2","2015-10-12","0.15","7","298"
"5579492","South Austin Near Downtown","9702734","Jeffrey",,"78704","30.2552304856354","-97.7615399512268","Entire home/apt","300","1","0",,,"1","219"
"6922653","Brand NEW South Austin home!","30314041","Eden",,"78704","30.2445624008076","-97.7839571513836","Entire home/apt","500","1","10","2015-10-25","2.68","1","345"
"1593451","South Lamar Zilker Cottage","8495321","Rebecca",,"78704","30.2473574601877","-97.77575733779","Entire home/apt","99","2","43","2015-10-26","2","1","173"
"1704832","sweet light  and  art-filled bungalow!","175669","Rachel",,"78704","30.2442472637348","-97.7776231929706","Entire home/apt","208","2","6","2015-09-21","0.3","2","349"
"4358283","Apartment Rental","22534438","Zack",,"78704","30.2536786023133","-97.748441661669","Entire home/apt","300","1","0",,,"1","361"
"5396712","7 minute walk to SXSW.","27976802","Remington",,"78704","30.254821149945","-97.745114623533","Entire home/apt","1200","1","0",,,"1","365"
"2546012","78704 CONDO-CLOSE TO ZILKER PARK","13035711","Stephanie",,"78704","30.2433742566023","-97.7773183466079","Entire home/apt","200","2","6","2015-10-05","0.35","2","274"
"8783699","St.Eds Secret Casita off S.Congress","25914657","Jon",,"78704","30.2264402690217","-97.7543564332903","Entire home/apt","59","2","2","2015-10-20","2","3","135"
"5546426","Cozy Studio- minutes from Zilker","13239990","Taylor",,"78704","30.240222721767","-97.7871448912471","Entire home/apt","98","1","5","2015-10-27","0.65","1","346"
"1454030","Local Healing Space Available ACL","7798992","Simel",,"78704","30.2493341884587","-97.7715341729497","Shared room","170","1","1","2014-10-13","0.08","1","365"
"714115","Charming spacious quiet house ACL","3677807","Mandy",,"78704","30.2350129442952","-97.7803293615051","Entire home/apt","500","3","0",,,"1","365"
"2385172","Duplex in the 04 for SXSW!","12181906","Crystal",,"78704","30.2349512505629","-97.777669079793","Entire home/apt","350","1","0",,,"1","365"
"697361","2BR ctrl Austin, minutes from SXSW!","3572857","Erica",,"78704","30.2353978603316","-97.7891216419133","Entire home/apt","265","2","0",,,"1","365"
"209235","Festival fun rental in Austin 78704","827967","Cathryn",,"78704","30.2444775863674","-97.7726522451782","Entire home/apt","250","2","13","2015-10-25","0.27","1","364"
"785992","Cute condo near Zilker Park/ACL","4143858","Matthew",,"78704","30.2520725653083","-97.7731397684639","Entire home/apt","99","2","11","2015-11-02","0.44","1","363"
"7241797","3BR/3BA Eco-Friendly Austin House","31148752","Bo",,"78704","30.2537577617956","-97.7702072128506","Entire home/apt","595","2","0",,,"2","357"
"224979","Guest Cottage 2 Miles To D/T","1151576","Joe  and  Bella",,"78704","30.2288980065029","-97.7595440172463","Entire home/apt","60","2","174","2015-10-12","3.52","4","15"
"4232002","Cozy South Congress Apartment","21960892","Caitlin",,"78704","30.2233760617441","-97.7528586297977","Entire home/apt","125","2","9","2015-10-20","0.68","1","365"
"5538067","Modern Oasis .7 miles to ACL fest!","9131066","Laura",,"78704","30.2600307090094","-97.7643563064664","Entire home/apt","750","4","3","2015-10-05","0.39","2","222"
"3880179","Hip SOCO Apt w/ Awesome Rooftop","5239645","Kelly  and  Kenneth",,"78704","30.2557196772753","-97.7455441619465","Entire home/apt","200","2","11","2015-08-17","0.76","1","89"
"349638","Condo by Zilker Park!!!","1771389","Field",,"78704","30.2617293889572","-97.7715260968515","Entire home/apt","225","1","3","2014-03-12","0.07","1","308"
"8595546","Cute 1-Bedroom Apartment","45235253","Christhany",,"78704","30.2279682358311","-97.7540427909199","Entire home/apt","100","1","3","2015-11-01","2.57","1","45"
"8363877","St.Eds Petite Suite off S.Congress","25914657","Jon",,"78704","30.2243127394048","-97.7552590175683","Entire home/apt","59","2","2","2015-10-24","2","3","11"
"734018","Strawberry Cottage","168588","Baxter",,"78704","30.2442635205742","-97.7514169888378","Entire home/apt","145","2","24","2015-10-03","0.66","2","88"
"4173938","Beautiful NEW Home in SoCo","4124916","Leah",,"78704","30.2359081430251","-97.757665848659","Entire home/apt","175","1","4","2015-06-19","0.45","2","308"
"5485801","Charming Duplex in South Austin","28447571","Jay",,"78704","30.2530118214697","-97.7807494247858","Entire home/apt","275","1","2","2015-10-11","1.76","1","365"
"4081863","Hip, luxury 3bed-3bath walk to ACL","6459298","Erik",,"78704","30.2574697417113","-97.7702622832519","Entire home/apt","500","2","10","2015-06-08","0.78","1","344"
"925380","Lovely SOLA 4BR Remodeled House","4977342","Sloan",,"78704","30.2510692413782","-97.7925838039471","Entire home/apt","595","3","10","2015-10-13","0.31","1","365"
"4224691","Holiday Home","790494","New",,"78704","30.2488387969194","-97.7816311461974","Entire home/apt","500","1","0",,,"1","365"
"8049884","Walk to Fun Fun Fun fest!!!!!","16963187","Bobbi Jo",,"78704","30.2581033434284","-97.7589042057682","Entire home/apt","200","2","0",,,"1","363"
"7985167","3BR/2BA Stylish SoLa House","31148752","Bo",,"78704","30.2496515888699","-97.7783669374422","Entire home/apt","399","2","1","2015-10-13","1","2","362"
"1541287","Spring in ATX - SXSW  and  Zilker Park!","8214644","Liz And Ben",,"78704","30.25390279441","-97.7729098417679","Entire home/apt","250","3","42","2015-10-12","1.64","1","28"
"2295892","Spacious 1-bedroom Apartment","11726745","Lindsay",,"78704","30.2534941603356","-97.7634516499295","Entire home/apt","350","5","1","2014-03-18","0.05","2","308"
"959496","South Austin Pad  2/2   78704","5221847","Amy",,"78704","30.2402985958652","-97.7763341977055","Entire home/apt","200","3","5","2015-08-12","0.25","1","318"
"7805994","Spacious 1/1 half block from Zilker","579290","Jay",,"78704","30.25996373711","-97.7710270219505","Entire home/apt","149","2","1","2015-08-24","0.39","17","303"
"4341078","Private treehouse like retreat","320518","Vicki",,"78704","30.2519890150078","-97.7774913955807","Entire home/apt","140","2","4","2015-11-01","1","1","303"
